上海外国语大学贤达经济人文学院,未来传播,-99,南核,
上海外国语大学贤达经济人文学院,新闻爱好者,2,南核,
上海外国语大学贤达经济人文学院,新闻春秋,-99,南核,
上海外国语大学贤达经济人文学院,新闻与传播评论,-99,南核,
上海外国语大学贤达经济人文学院,出版广角,4,南核,
上海外国语大学贤达经济人文学院,华夏考古,-99,南核,
上海外国语大学贤达经济人文学院,南方文物,1,南核,
上海外国语大学贤达经济人文学院,海交史研究,-99,南核,
上海外国语大学贤达经济人文学院,敦煌学辑刊,-99,南核,
上海外国语大学贤达经济人文学院,中国国家博物馆馆刊,-99,南核,
上海外国语大学贤达经济人文学院,军事历史研究,-99,南核,
上海外国语大学贤达经济人文学院,国际汉学,-99,南核,
上海外国语大学贤达经济人文学院,历史教学,-99,南核,
上海外国语大学贤达经济人文学院,历史教学问题,-99,南核,
上海外国语大学贤达经济人文学院,外国问题研究,-99,南核,
上海外国语大学贤达经济人文学院,日本侵华南京大屠杀研究,-99,南核,
上海外国语大学贤达经济人文学院,中国典籍与文化,-99,南核,
上海外国语大学贤达经济人文学院,中国科技史杂志,-99,南核,
上海外国语大学贤达经济人文学院,城市与环境研究,-99,南核,
上海外国语大学贤达经济人文学院,调研世界,2,南核,
上海外国语大学贤达经济人文学院,环境保护,-99,南核,
上海外国语大学贤达经济人文学院,中国环境管理,-99,南核,
上海外国语大学贤达经济人文学院,中国农业资源与区划,-99,南核,
上海外国语大学贤达经济人文学院,重庆社会科学,-99,南核,
上海外国语大学贤达经济人文学院,广西社会科学,-99,南核,
上海外国语大学贤达经济人文学院,河南社会科学,-99,南核,
上海外国语大学贤达经济人文学院,湖北社会科学,1,南核,
上海外国语大学贤达经济人文学院,湖南社会科学,-99,南核,
上海外国语大学贤达经济人文学院,兰州学刊,1,南核,
上海外国语大学贤达经济人文学院,学术交流,1,南核,
上海外国语大学贤达经济人文学院,理论月刊,-99,南核,
上海外国语大学贤达经济人文学院,天府新论,-99,南核,
上海外国语大学贤达经济人文学院,学术探索,-99,南核,
上海外国语大学贤达经济人文学院,社会科学家,-99,南核,
上海外国语大学贤达经济人文学院,中国社会科学院研究生院学报,-99,南核,
上海外国语大学贤达经济人文学院,中国社会科学评价,-99,南核,
上海外国语大学贤达经济人文学院,中国文化研究,-99,南核,
上海外国语大学贤达经济人文学院,规划师,-99,南核,
上海外国语大学贤达经济人文学院,中国图书评论,-99,南核,
上海外国语大学贤达经济人文学院,地域研究与开发,-99,南核,
上海外国语大学贤达经济人文学院,国际城市规划,-99,南核,
上海外国语大学贤达经济人文学院,世界地理研究,-99,南核,
上海外国语大学贤达经济人文学院,当代经济管理,-99,南核,
上海外国语大学贤达经济人文学院,地方治理研究,-99,南核,
上海外国语大学贤达经济人文学院,财务研究,-99,南核,
上海外国语大学贤达经济人文学院,公共管理评论,-99,南核,
上海外国语大学贤达经济人文学院,宏观经济管理,-99,南核,
上海外国语大学贤达经济人文学院,管理案例研究与评论,-99,南核,
上海外国语大学贤达经济人文学院,华东经济管理,-99,南核,
上海外国语大学贤达经济人文学院,科技管理研究,1,南核,
上海外国语大学贤达经济人文学院,科学与社会,-99,南核,
上海外国语大学贤达经济人文学院,社会保障研究,-99,南核,
上海外国语大学贤达经济人文学院,系统管理学报,-99,南核,
上海外国语大学贤达经济人文学院,行政管理改革,-99,南核,
上海外国语大学贤达经济人文学院,智库理论与实践,-99,南核,
上海外国语大学贤达经济人文学院,运筹与管理,-99,南核,
上海外国语大学贤达经济人文学院,中国科学基金,-99,南核,
上海外国语大学贤达经济人文学院,中国人力资源开发,1,南核,
上海外国语大学贤达经济人文学院,数字图书馆论坛,-99,南核,
上海外国语大学贤达经济人文学院,图书馆工作与研究,-99,南核,
上海外国语大学贤达经济人文学院,图书馆理论与实践,-99,南核,
上海外国语大学贤达经济人文学院,图书馆,-99,南核,
上海外国语大学贤达经济人文学院,建筑遗产,-99,南核,
上海外国语大学贤达经济人文学院,新世纪图书馆,-99,南核,
上海外国语大学贤达经济人文学院,当代电视,2,南核,
上海外国语大学贤达经济人文学院,美术观察,-99,南核,
上海外国语大学贤达经济人文学院,民族艺术研究,2,南核,
上海外国语大学贤达经济人文学院,世界电影,-99,南核,
上海外国语大学贤达经济人文学院,人民音乐,-99,南核,
上海外国语大学贤达经济人文学院,书法研究,-99,南核,
上海外国语大学贤达经济人文学院,星海音乐学院学报,-99,南核,
上海外国语大学贤达经济人文学院,艺术百家,-99,南核,
上海外国语大学贤达经济人文学院,艺术传播研究,-99,南核,
上海外国语大学贤达经济人文学院,艺术探索,-99,南核,
上海外国语大学贤达经济人文学院,音乐艺术(上海音乐学院学报),-99,南核,
上海外国语大学贤达经济人文学院,中国电视,-99,南核,
上海外国语大学贤达经济人文学院,北京航空航天大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,中国广播电视学刊,1,南核,
上海外国语大学贤达经济人文学院,北京交通大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,北京理工大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,湖南农业大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,华东理工大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,中国人民公安大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,南京工业大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,广州大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,安徽师范大学学报(人文社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,贵州师范大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,哈尔滨工业大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,河北大学学报(哲学社会科学版),1,南核,
上海外国语大学贤达经济人文学院,江苏大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,华侨大学学报(哲学社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,烟台大学学报(哲学社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,云南大学学报(社会科学版),-99,南核,
上海外国语大学贤达经济人文学院,齐鲁学刊,-99,南核,
上海外国语大学贤达经济人文学院,中国矿业大学学报(社会科学版),-99,南核,
上海师范大学天华学院,佛学研究,1,南核,
上海师范大学天华学院,科学与无神论,-99,南核,
上海师范大学天华学院,五台山研究,-99,南核,
上海师范大学天华学院,中国穆斯林,-99,南核,
上海师范大学天华学院,孔学堂,-99,南核,
上海师范大学天华学院,中国宗教,1,南核,
上海师范大学天华学院,社会主义核心价值观研究,-99,南核,
上海师范大学天华学院,世界社会主义研究,-99,南核,
上海师范大学天华学院,系统科学学报,1,南核,
上海师范大学天华学院,财政科学,-99,南核,
上海师范大学天华学院,苏区研究,-99,南核,
上海师范大学天华学院,产经评论,-99,南核,
上海师范大学天华学院,产业经济评论,-99,南核,
上海师范大学天华学院,地方财政研究,-99,南核,
上海师范大学天华学院,学校党建与思想教育,2,南核,
上海师范大学天华学院,当代经济研究,-99,南核,
上海师范大学天华学院,国际税收,-99,南核,
上海师范大学天华学院,哈尔滨商业大学学报(社会科学版),-99,南核,
上海师范大学天华学院,河北经贸大学学报,-99,南核,
上海师范大学天华学院,国际商务研究,-99,南核,
上海师范大学天华学院,经济与管理,-99,南核,
上海师范大学天华学院,南方金融,-99,南核,
上海师范大学天华学院,经济与管理评论,-99,南核,
上海师范大学天华学院,技术经济,-99,南核,
上海师范大学天华学院,南京审计大学学报,-99,南核,
上海师范大学天华学院,金融监管研究,-99,南核,
上海师范大学天华学院,南京财经大学学报,1,南核,
上海师范大学天华学院,农林经济管理学报,-99,南核,
上海师范大学天华学院,农业经济与管理,-99,南核,
上海师范大学天华学院,上海金融,-99,南核,
上海师范大学天华学院,世界农业,-99,南核,
上海师范大学天华学院,首都经济贸易大学学报,-99,南核,
上海师范大学天华学院,西安财经大学学报,-99,南核,
上海师范大学天华学院,税务与经济,-99,南核,
上海师范大学天华学院,西部论坛,-99,南核,
上海师范大学天华学院,投资研究,-99,南核,
上海师范大学天华学院,消费经济,-99,南核,
上海师范大学天华学院,云南财经大学学报,-99,南核,
上海师范大学天华学院,中国流通经济,1,南核,
上海师范大学天华学院,残疾人研究,-99,南核,
上海师范大学天华学院,南方人口,-99,南核,
上海师范大学天华学院,社会建设,-99,南核,
上海师范大学天华学院,社会政策研究,-99,南核,
上海师范大学天华学院,青年探索,-99,南核,
上海师范大学天华学院,当代青年研究,-99,南核,
上海师范大学天华学院,中国青年社会科学,-99,南核,
上海师范大学天华学院,西北人口,-99,南核,
上海师范大学天华学院,俄罗斯东欧中亚研究,-99,南核,
上海师范大学天华学院,阿拉伯世界研究,-99,南核,
上海师范大学天华学院,当代美国评论,-99,南核,
上海师范大学天华学院,港澳研究,-99,南核,
上海师范大学天华学院,俄罗斯研究,1,南核,
上海师范大学天华学院,国际关系研究,-99,南核,
上海师范大学天华学院,湖湘论坛,-99,南核,
上海师范大学天华学院,南亚研究季刊,-99,南核,
上海师范大学天华学院,台湾研究集刊,-99,南核,
上海师范大学天华学院,新视野,-99,南核,
上海师范大学天华学院,亚太安全与海洋研究,-99,南核,
上海师范大学天华学院,印度洋经济体研究,-99,南核,
上海师范大学天华学院,政治思想史,-99,南核,
上海师范大学天华学院,北方法学,-99,南核,
上海师范大学天华学院,财经法学,-99,南核,
上海师范大学天华学院,地方立法研究,-99,南核,
上海师范大学天华学院,法律适用,-99,南核,
上海师范大学天华学院,法学杂志,-99,南核,
上海师范大学天华学院,甘肃政法大学学报,-99,南核,
上海师范大学天华学院,法治研究,-99,南核,
上海师范大学天华学院,河北法学,-99,南核,
上海师范大学天华学院,国际法研究,-99,南核,
上海师范大学天华学院,交大法学,-99,南核,
上海师范大学天华学院,河南财经政法大学学报,-99,南核,
上海师范大学天华学院,科技与法律,-99,南核,
上海师范大学天华学院,南大法学,-99,南核,
上海师范大学天华学院,知识产权,-99,南核,
上海师范大学天华学院,苏州大学学报(法学版),-99,南核,
上海师范大学天华学院,中国海商法研究,-99,南核,
上海师范大学天华学院,比较教育学报,-99,南核,
上海师范大学天华学院,中国应用法学,-99,南核,
上海师范大学天华学院,中国政法大学学报,-99,南核,
上海师范大学天华学院,高教发展与评估,-99,南核,
上海师范大学天华学院,重庆高教研究,-99,南核,
上海师范大学天华学院,教育经济评论,-99,南核,
上海师范大学天华学院,基础教育,1,南核,
